40.1866	13.4369	3.11961	0.541339	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459
42.7727	14.8213	2.17983	1.90308	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
42.796	14.8329	2.44242	2.00877	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
45.356	16.5552	2.63967	1.54052	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
45.4025	16.5707	2.71622	1.56519	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
48.1547	17.2923	2.70709	0.156529	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
48.1514	17.2939	2.79404	0.190434	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
50.6251	19.0561	2.32956	2.78992	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
50.5761	19.035	2.13441	2.70655	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
53.7156	19.916	3.86053	-0.257751	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
53.6017	19.8754	3.29909	-0.453899	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
56.0417	21.0761	1.82804	2.23631	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
56.032	21.0727	1.9255	2.27647	55.867	20.985	55.9669	20.9874	2.56561	0.978022
58.6558	21.7974	3.09817	-0.257356	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
58.6548	21.7983	3.09896	-0.254952	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
60.8824	22.7759	1.56659	1.72732	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
60.9222	22.791	1.94485	1.87379	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
63.3768	23.4193	2.79117	-0.164179	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
63.4374	23.4429	2.79974	-0.156695	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
66.338	23.9884	3.05499	1.02746	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
66.1694	23.928	2.34759	0.779053	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
68.2659	24.3621	1.84137	0.179284	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
68.4088	24.4134	2.36253	0.362436	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
70.8266	24.8832	2.47664	0.546907	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
70.7715	24.8631	2.25072	0.467974	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
72.8948	24.7201	1.9552	-0.564001	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
72.9792	24.7495	2.26905	-0.461305	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
75.0042	25.2498	1.88966	1.1219	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
74.9809	25.2415	1.7942	1.08912	74.9748	25.1378	75.1062	25.1224	2.04114	0.0423626
77.1195	24.9437	2.3271	-1.19481	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
77.1126	24.9431	2.17938	-1.23428	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
79.1098	25.0235	1.94295	0.940518	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
79.0742	25.0118	1.68092	0.859482	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
80.8079	24.879	1.69978	-0.788281	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
80.8644	24.8961	1.79305	-0.759587	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
82.6215	24.6342	1.76446	0.06553	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
82.5827	24.6234	1.56764	0.0109092	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
84.1731	24.5513	1.60441	-0.125413	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
84.1801	24.5525	1.60496	-0.126331	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
85.6404	23.8144	1.28318	-1.15362	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
85.7249	23.8372	1.56098	-1.08162	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
86.9488	23.5196	0.975259	0.161311	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
87.0607	23.5493	1.14171	0.206458	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
88.8152	22.7961	2.23982	-1.3409	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
88.6876	22.7648	1.72344	-1.46051	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
89.5082	22.2989	0.0700552	0.12522	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
89.6347	22.3309	0.609506	0.255891	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.5105	21.6767	1.05638	-1.23302	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
90.6023	21.6996	1.28214	-1.1787	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.7196	21.1094	1.00527	-0.215716	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
91.7763	21.1235	1.01234	-0.210001	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
92.8589	20.9533	1.14885	-0.139825	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
92.9082	20.9645	1.05785	-0.157825	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.4742	20.2219	0.0826369	-1.15442	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
93.632	20.256	0.807627	-1.00833	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
95.3104	19.6536	2.4958	-0.286657	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
95.0094	19.5932	1.2323	-0.527273	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.5135	19.6926	-0.124984	0.466087	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
95.6126	19.713	0.439733	0.583274	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.2621	19.171	0.777232	-1.26226	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
96.322	19.1819	0.956934	-1.22951	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
97.5246	18.719	1.46856	0.0485582	97.5286	18.727	97.45	18.506	0.868716	-0.503009
97.4439	18.7022	1.03603	-0.0321132	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.2144	18.3771	0.512405	-0.529284	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
98.2756	18.3878	0.764072	-0.485182	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
99.0367	17.3624	0.730573	-1.37578	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.0749	17.3686	1.03172	-1.3313	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9977	16.9788	0.86861	0.214407	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.057	16.9885	0.869294	0.215495	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.2	16.5433	1.36432	-0.859604	101.204	16.5368	101.065	16.497	0.991362	-0.513687
101.157	16.5361	1.12873	-0.895349	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.385	16.3916	1.35339	0.345176	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.277	16.3731	1.00197	0.287817	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.008	15.3662	0.425233	-1.85527	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.065	15.3731	1.01271	-1.78586	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.113	15.254	1.14964	0.957471	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
104.058	15.2449	1.03931	0.939584	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.536	14.4584	1.80946	-1.88176	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
105.451	14.4461	1.51122	-1.91966	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.832	14.0331	1.31945	0.552406	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.776	14.0263	1.27729	0.54708	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.084	13.6695	1.30229	-0.937632	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.126	13.6747	1.52816	-0.91158	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.536	13.5634	1.32873	0.399345	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.514	13.5599	1.36092	0.401722	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.061	12.595	1.67064	-1.83739	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.143	12.6049	1.83882	-1.81743	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.913	12.4709	1.75984	0.94526	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.89	12.469	1.68165	0.937813	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.798	12.559	2.09023	-0.44755	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.787	12.5574	1.94266	-0.46361	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.688	12.1035	1.86156	-0.449041	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
116.749	12.1096	2.09167	-0.427064	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.951	11.9977	2.31385	0.0936508	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
118.92	11.9954	2.17158	0.0810551	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.701	12.2898	1.42551	0.420212	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.812	12.301	1.93584	0.472888	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.557	12.8288	3.49182	0.586285	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.356	12.8078	2.58533	0.4893	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.909	12.7799	0.586318	-0.390141	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.208	12.8104	2.05891	-0.244132	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.845	13.3195	3.18999	1.00902	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.707	13.3048	2.62846	0.947931	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.953	13.702	1.87665	0.0324391	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.071	13.7145	2.28919	0.0763148	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.095	14.5	1.80103	1.23292	132.092	14.507	132.53	14.458	2.55028	0.74543
132.222	14.5139	2.31301	1.29256	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.066	15.0548	3.31041	0.074665	135.074	15.0475	135.066	15.2513	2.58865	0.863795
134.989	15.0457	2.80537	0.0167896	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.563	16.2034	2.398	1.88311	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.614	16.2099	2.60828	1.91093	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.33	17.019	2.77954	0.104676	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.346	17.0216	2.84805	0.114267	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.892	17.9835	2.29672	1.49649	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.895	17.9843	2.52673	1.52944	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.393	19.1652	2.45778	0.955593	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.495	19.179	2.74482	0.994997	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.251	20.4724	2.77562	1.4858	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.223	20.469	2.63303	1.46534	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.688	22.1125	2.31853	1.75189	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.722	22.1174	2.603	1.79864	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.421	23.495	2.7692	1.11005	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.402	23.4916	2.68931	1.09609	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.047	24.8063	2.61301	1.45381	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.029	24.8036	2.49797	1.43457	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.9	26.0326	3.20288	1.11268	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.885	26.0302	2.98822	1.0753	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.418	27.4227	2.13074	1.57681	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.484	27.4345	2.39681	1.62508	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.629	28.7713	1.89974	1.13852	163.625	28.7683	164.155	28.8064	2.64354	1.28825
163.797	28.8015	2.47141	1.24351	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.82	30.2042	3.53536	1.53265	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.689	30.1799	2.84606	1.40066	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.103	31.3741	2.00827	1.03883	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.189	31.3896	2.45093	1.12335	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.168	32.3417	3.45213	0.868164	172.175	32.3404	172.079	32.3873	2.58945	1.06126
172.09	32.3274	2.93924	0.770126	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.648	33.4591	2.22752	1.34645	174.643	33.4625	174.685	33.4095	2.56021	0.960341
174.655	33.461	2.34416	1.37064	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.03	34.2072	2.37021	0.342837	177.03	34.2009	177.261	34.3262	2.52363	0.850119
177.06	34.2127	2.46508	0.360779	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.136	35.1361	3.66475	1.32096	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.907	35.0915	2.65742	1.12151	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.599	35.7576	2.69947	0.372396	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.501	35.7388	2.45726	0.325647	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.735	36.5111	2.05372	1.05028	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.737	36.5113	2.04493	1.04802	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.945	36.9465	2.32294	0.046168	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.01	36.9595	2.44542	0.0702962	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.465	37.4014	2.48312	0.68375	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.454	37.3989	2.25982	0.639061	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.735	37.5678	2.27561	-0.135183	191.735	37.5631	191.615	37.3064	2.12037	0.131591
191.703	37.5612	2.1886	-0.152584	191.682	37.1147	191.615	37.3064	2.12037	0.131591
193.477	37.2805	1.38875	-0.386064	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
193.567	37.2979	1.87057	-0.295908	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.983	37.3947	2.93542	0.380498	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.785	37.357	2.06808	0.217407	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.726	37.7271	1.83269	0.462413	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.691	37.7201	1.79842	0.455488	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.297	37.2952	1.3847	-1.00607	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.353	37.3055	1.6779	-0.953416	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.542	36.9905	2.688	0.12509	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.335	36.953	1.81909	-0.0297474	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.965	36.4616	1.43489	-0.799946	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
202.938	36.4572	1.40953	-0.804056	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
203.995	36.1915	0.760827	0.0653577	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
204.045	36.2004	1.21634	0.144506	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
